Serial Number,Gender,Age Action,Exp Action,SUP-Gender,SUP-Age Action,SUP-Exp Action,Re-Entry,MPT,Ed Allowance,House Loan,Resign
A4223,1,26.76986301,4.252054795,1,35.2739726,11.25753425,0,1,0,1,0
A4224,1,25.10136986,2.419178082,2,50.5369863,21.18356164,0,1,0,0,1
A4225,1,30.26575342,3.084931507,2,43.2739726,15.42465753,1,1,0,0,1
A4226,1,27.01643836,4.252054795,1,36.2739726,9.756164384,0,1,0,1,0
A4227,1,27.85479452,4.252054795,1,51.28493151,25.18082192,0,1,0,0,0
A4228,1,24.68767123,0.336986301,2,36.19452055,11.00821918,0,1,0,0,1
A4229,1,30.18630137,4.252054795,2,37.77534247,13.59178082,0,1,0,1,0
A4230,1,28.43561644,4.252054795,2,34.35616438,9.336986301,0,1,0,0,0
A4231,1,23.68767123,1.252054795,2,44.53424658,23.68767123,0,1,0,0,1
A4232,1,24.76712329,2.750684932,2,31.9369863,7.668493151,0,1,0,0,1
A4233,1,29.26849315,4.252054795,2,32.77260274,9.421917808,0,1,0,0,0
A4234,1,26.01917808,3.002739726,2,37.10958904,12.50958904,0,1,1,0,1
A4235,1,29.60273973,4.252054795,2,33.52328767,12.09041096,0,1,1,0,0
A4236,1,33.43835616,4.252054795,2,37.10684932,14.84657534,0,0,0,0,0
A4237,0,34.02465753,4.087671233,2,38.19452055,13.59452055,0,1,1,0,0
A4238,1,34.35616438,4.252054795,0,0,0,0,1,0,0,0
A4239,1,30.01917808,4.252054795,2,40.19178082,12.33972603,0,1,1,0,0
A4240,1,27.35068493,4.252054795,2,34.1890411,9.169863014,0,1,1,0,0
A4241,1,25.68767123,1.252054795,2,36.93972603,10.00547945,0,1,0,0,1
A4242,1,26.68767123,1.252054795,2,31.1890411,8.17260274,0,1,0,0,1
A4243,1,26.76438356,1.747945205,2,45.36438356,11.50410959,0,1,0,0,1
A4244,1,32.02191781,3.501369863,2,40.35890411,13.09315068,0,0,0,0,1
A4245,1,29.76986301,4.167123288,2,40.93972603,10.92054795,0,1,1,0,0
A4246,1,25.09863014,1.915068493,2,34.02191781,11.33972603,0,1,0,0,1
A4247,1,25.01643836,1.747945205,2,40.02739726,19.76164384,0,0,0,0,1
A4248,1,23.76438356,0.663013699,1,45.19726027,19.09589041,0,1,0,0,1
A4249,1,25.68219178,0.41369863,2,31.02191781,9.005479452,0,1,0,0,1
A4250,1,36.77534247,4.167123288,2,36.10684932,12.67671233,0,0,0,0,0
A4251,1,25.1890411,2.835616438,1,32.94246575,10.42739726,0,1,0,0,1
A4252,0,27.76986301,4.167123288,1,51.45205479,21.2630137,0,1,0,0,0
A4253,1,30.43835616,4.084931507,0,0,0,0,1,1,0,0
A4254,0,32.10410959,4.084931507,2,39.8630137,9.673972603,0,0,1,0,0
A4255,1,28.85479452,4.084931507,2,40.19178082,14.84657534,0,0,0,0,0
A4256,1,30.35342466,4.084931507,2,33.52328767,4.252054795,0,1,1,0,0
A4257,1,25.9369863,2.501369863,1,34.52328767,9.756164384,0,1,0,0,1
A4258,1,27.18356164,4,1,51.28493151,25.18082192,0,1,0,0,0
A4259,1,28.18356164,4,1,51.28493151,25.18082192,0,1,0,0,0
A4260,1,25.43287671,4,1,45.11232877,14.17534247,0,1,1,0,0
A4261,1,29.35068493,4,2,44.78082192,14.17534247,0,1,1,0,0
A4262,1,26.01643836,2,2,37.77808219,12.00821918,0,1,0,0,1
A4263,0,31.93424658,4,1,32.77260274,9.336986301,0,1,1,0,0
A4264,0,27.18356164,4,1,37.02191781,12.92054795,0,1,1,0,0
A4265,1,30.10410959,1.580821918,2,34.68767123,9.58630137,0,1,0,0,1
A4266,1,28.35342466,3.002739726,2,36.19178082,12.26027397,0,1,0,0,1
A4267,0,29.60273973,4,2,40.10958904,13.25753425,0,1,1,1,0
A4268,1,30.9369863,2.583561644,1,52.70410959,22.93150685,0,1,0,0,1
A4269,1,23.68219178,0.41369863,2,34.52328767,7.005479452,0,1,0,0,1
A4270,1,32.10684932,3.583561644,1,45.78356164,6.257534247,0,1,0,1,1
A4271,1,29.01643836,3.915068493,2,49.70136986,24.6,0,1,0,1,0
A4272,0,28.01643836,3.915068493,2,39.52876712,13.09041096,0,1,0,0,0
A4273,1,28.35068493,3.915068493,1,46.11506849,6.589041096,0,1,1,1,0
A4274,1,26.01643836,4,2,37.69315068,15.00821918,0,1,0,0,0
A4275,1,28.60273973,3.915068493,2,49.70136986,24.6,0,1,0,0,0
A4276,1,26.68219178,2.41369863,0,0,0,0,1,0,0,1
A4277,1,31.10410959,3.832876712,1,46.03287671,6.506849315,0,1,0,0,1
A4278,0,29.52328767,3.835616438,2,40.53150685,12.9260274,0,1,1,1,1
A4279,0,26.35342466,0,2,32.86027397,10.76164384,0,1,0,0,1
A4280,0,29.27123288,0.663013699,0,0,0,0,1,0,0,1
A4281,1,25.77534247,3.002739726,2,29.6109589,4.421917808,0,1,0,0,1
A4282,1,32.85753425,3.915068493,0,0,0,0,1,0,0,0
A4283,1,27.77260274,2.917808219,1,52.8739726,26.52328767,0,1,1,0,1
A4284,1,27.85205479,0.076712329,1,31.9369863,6.167123288,0,1,0,0,1
A4285,1,22.43013699,0.161643836,2,45.11506849,20.17534247,0,1,0,0,1
A4286,1,28.10136986,3.665753425,0,0,0,0,1,0,0,1
A4287,1,28.85205479,3.246575342,2,37.94246575,12.75616438,0,1,1,0,1
A4288,1,28.01917808,3.673972603,1,32.60821918,9.17260274,0,1,1,0,1
A4289,1,23.34520548,0.243835616,2,40.10958904,9.334246575,0,1,0,0,1
A4290,1,29.60547945,3.665753425,2,34.85753425,10.50958904,0,1,0,0,1
A4291,1,26.51780822,0.161643836,2,35.77534247,9.336986301,0,1,0,0,1
A4292,0,29.02191781,2.331506849,1,48.86849315,24.76712329,0,0,0,0,1
A4293,1,25.51780822,3.838356164,2,34.77534247,9.756164384,0,1,0,0,0
A4294,1,25.76712329,3.838356164,2,39.35890411,14.42739726,0,1,1,0,0
A4295,1,42.86575342,3.838356164,1,46.11506849,6.589041096,0,1,0,1,0
A4296,1,38.19178082,3.838356164,2,34.44109589,10.25753425,0,1,0,0,0
A4297,1,28.35068493,3.838356164,2,39.27671233,13.00547945,0,1,1,0,0
A4298,1,31.9369863,2.84109589,2,29.5260274,4.336986301,0,1,0,1,1
A4299,1,26.51506849,2.169863014,1,36.10684932,8.252054795,0,1,0,0,1
A4300,1,32.01917808,3.753424658,2,32.52328767,8.917808219,0,1,0,0,0
A4301,1,31.69041096,3.838356164,2,34.77534247,12.75890411,0,1,0,0,0
A4302,0,27.60273973,3.838356164,2,44.19452055,18.2630137,0,1,0,0,0
A4303,1,27.35342466,1.838356164,2,38.36164384,11.50958904,0,1,0,0,1
A4304,0,26.52054795,3.753424658,2,37.1890411,13.84383562,0,1,1,0,0
A4305,1,29.68767123,3.753424658,2,40.19178082,12.75890411,0,1,0,0,0
A4306,1,28.76986301,3.753424658,2,35.5260274,13.75890411,0,1,0,1,0
A4307,0,26.01917808,2.169863014,2,41.94794521,17.09863014,0,1,0,0,1
A4308,0,31.77260274,3.753424658,2,41.69589041,16.26027397,0,1,0,0,0
A4309,1,29.35342466,3.504109589,2,47.28493151,24.76438356,0,1,0,1,1
A4310,1,27.09863014,1.082191781,0,0,0,0,1,0,0,1
A4311,1,26.43287671,2.002739726,1,46.27945205,23.51506849,0,1,0,0,1
A4312,1,27.18356164,2.915068493,1,53.11780822,23.51780822,1,1,0,0,0
A4313,1,22.51780822,0.753424658,2,41.94246575,9.17260274,0,1,0,0,1
A4314,1,29.18356164,3.753424658,2,34.9369863,12.42465753,0,1,0,1,0
A4315,0,26.35068493,3.753424658,2,47.86849315,14.00821918,0,1,0,0,0
A4316,1,28.52054795,3.753424658,2,37.77534247,13.59178082,0,1,1,0,0
A4317,1,23.68767123,0.58630137,2,34.69315068,8.676712329,0,1,0,0,1
A4318,1,33.85753425,3.753424658,0,0,0,0,1,0,0,0
A4319,1,27.93150685,3.753424658,2,39.6109589,13.50958904,0,1,1,0,0
A4320,1,23.01643836,0.249315068,2,45.36438356,22.2630137,0,1,0,0,1
A4321,1,31.85479452,0,2,45.11506849,20.17534247,0,1,0,0,1
A4322,1,25.68493151,3.753424658,1,41.19178082,17.59452055,0,1,1,0,0
A4323,1,25.01369863,3.753424658,2,47.86849315,14.00821918,0,1,1,0,0
A4324,1,26.52328767,2.339726027,0,0,0,0,1,0,0,1
A4325,1,31.69041096,3.671232877,2,46.11506849,12.50958904,0,1,0,0,0
A4326,0,35.44109589,3.671232877,2,43.94246575,16.09315068,0,1,1,1,0
A4327,1,33.35342466,3.671232877,1,54.62191781,29.43561644,0,1,0,1,0
A4328,1,25.84931507,3.169863014,2,35.77260274,2.832876712,0,1,1,0,1
A4329,0,31.01917808,3.671232877,2,41.10958904,13.84383562,0,0,0,0,0
A4330,1,26.01643836,3.671232877,2,43.94246575,16.09315068,0,1,0,0,0
A4331,1,34.2739726,3.671232877,2,35.2739726,12.42465753,0,1,0,0,0
A4332,1,25.68493151,3.671232877,2,38.35890411,11.00547945,0,1,0,0,0
A4333,0,26.85479452,3.671232877,2,43.94246575,16.09315068,0,1,0,0,0
A4334,1,30.43835616,3.671232877,2,39.27671233,15.17534247,0,1,0,0,0
A4335,1,26.84931507,0.167123288,2,30.85205479,8.835616438,0,1,0,0,1
A4336,1,24.01643836,1.419178082,0,0,0,0,1,0,0,1
A4337,1,25.09863014,1.419178082,1,33.1890411,8.591780822,0,1,0,0,1
A4338,1,25.93424658,1.336986301,2,35.44383562,13.34520548,1,1,0,0,1
A4339,1,25.68493151,3.671232877,1,44.78082192,24.6,0,1,1,0,0
A4340,0,22.76438356,0.167123288,2,28.68219178,6.252054795,0,1,0,0,1
A4341,1,24.67945205,3.002739726,2,37.69041096,10.3369863,0,1,0,0,1
A4342,1,32.77260274,3.671232877,1,41.19178082,17.59452055,0,1,0,0,0
A4343,1,25.93150685,3.671232877,2,34.44109589,10.25753425,0,1,0,0,0
A4344,0,31.26575342,2.002739726,2,36.94246575,11.75616438,0,1,0,0,1
A4345,0,28.26849315,3.671232877,2,34.9369863,12.42465753,0,1,0,0,0
A4346,1,22.35068493,0.504109589,1,30.93972603,8.424657534,0,1,0,0,1
A4347,1,30.35342466,3.671232877,1,35.44109589,10.84383562,0,1,0,0,0
A4348,1,26.43561644,3.671232877,2,36.2739726,13.59178082,0,1,1,0,0
A4349,1,27.76986301,3.671232877,0,0,0,0,1,0,0,0
A4350,1,25.43287671,3.671232877,2,33.35342466,12.00547945,0,1,0,0,0
A4351,0,29.35068493,3.58630137,2,39.27671233,13.00547945,0,1,0,0,0
A4352,1,27.76986301,3.671232877,2,34.69315068,12.09041096,0,1,0,0,0
A4353,0,23.34794521,1.58630137,1,43.02739726,12.09041096,0,1,0,0,1
A4354,1,25.10410959,2.506849315,2,42.44931507,13.84383562,0,1,1,0,1
A4355,1,25.93150685,3.671232877,2,35.2739726,12.42465753,0,1,0,1,0
A4356,0,27.01643836,3.671232877,1,52.94794521,31.69041096,0,1,0,1,0
A4357,1,31.69041096,3.671232877,2,30.10410959,6.421917808,0,1,1,0,0
A4358,1,26.68219178,1.167123288,2,31.10410959,9.671232877,0,1,0,0,1
A4359,1,25.68493151,3.169863014,2,37.94246575,10.5890411,0,1,0,0,1
A4360,1,25.76712329,3.169863014,2,37.94246575,10.5890411,0,1,0,0,1
A4361,1,27.93150685,3.58630137,2,43.94246575,16.09315068,0,1,0,0,0
A4362,1,29.10136986,3.58630137,2,46.11506849,12.50958904,0,1,1,0,0
A4363,1,25.93150685,3.58630137,2,38.35890411,11.00547945,0,1,1,0,0
A4364,1,27.35068493,3.58630137,2,38.35890411,11.00547945,0,1,1,0,0
A4365,0,31.35342466,3.58630137,2,33.69041096,10.00547945,0,1,0,0,0
A4366,1,26.60273973,3.58630137,1,32.69041096,8.673972603,0,1,1,0,0
A4367,1,26.10136986,3.58630137,2,38.35890411,11.00547945,0,1,0,1,0
A4368,0,29.60273973,3.58630137,1,38.27671233,12.67671233,0,1,0,0,0
A4369,1,32.60547945,3.58630137,2,42.44657534,22.18082192,0,1,0,1,0
A4370,1,29.43561644,3.58630137,2,37.77534247,13.59178082,0,1,1,0,0
A4371,1,28.43835616,0.167123288,2,45.69589041,7.17260274,0,1,0,0,1
A4372,1,24.68767123,0.419178082,2,53.12054795,11.84109589,0,1,0,0,1
A4373,1,26.01643836,3.58630137,2,48.86849315,25.76712329,0,1,0,0,0
A4374,1,26.35068493,1.167123288,2,41.52328767,21.26575342,0,1,0,0,1
A4375,1,23.76712329,1.252054795,0,0,0,0,1,0,0,1
A4376,0,23.18356164,1.169863014,2,32.02191781,10.00547945,0,1,0,0,1
A4377,1,30.69041096,3.504109589,2,39.77808219,13.00547945,0,1,0,1,0
A4378,1,26.76986301,3.504109589,1,41.19178082,17.59452055,0,1,1,0,0
A4379,1,28.52054795,3.504109589,1,54.28767123,28.35068493,0,1,1,0,0
A4380,1,30.60547945,3.504109589,2,38.35890411,13.75890411,0,1,0,0,0
A4381,1,25.51780822,3.504109589,0,0,0,0,1,1,0,0
A4382,0,30.18630137,3.504109589,2,42.44657534,22.18082192,0,1,0,0,0
A4383,1,24.51780822,1.419178082,2,35.52328767,8.254794521,0,1,0,0,1
A4384,1,27.84931507,0,2,33.68493151,9.753424658,0,1,0,0,1
A4385,1,29.35068493,3.504109589,1,46.70136986,21.2630137,0,1,1,0,0
A4386,1,31.85479452,2.17260274,2,42.28219178,13.67671233,0,1,0,0,1
A4387,1,28.18356164,3.504109589,2,38.35890411,11.00547945,0,1,1,0,0
A4388,0,32.43835616,3.504109589,0,0,0,0,1,0,0,0
A4389,0,26.01643836,3.504109589,2,35.10684932,10.75890411,0,1,0,0,0
A4390,1,27.26849315,3.084931507,2,46.11506849,12.50958904,1,1,0,0,0
A4391,0,29.68767123,3.504109589,2,42.78082192,20.34520548,0,1,0,0,0
A4392,0,34.10684932,3.504109589,2,52.45205479,23.09863014,0,1,0,0,0
A4393,1,26.93150685,3.504109589,2,47.44931507,13.42465753,0,1,0,0,0
A4394,1,25.84931507,2.002739726,2,35.68767123,11.75616438,0,1,0,0,1
A4395,1,33.85479452,0.747945205,0,0,0,0,1,0,0,1
A4396,1,32.27123288,3.419178082,2,43.94246575,16.09315068,0,1,0,0,0
A4397,0,26.52054795,3.419178082,2,35.2739726,12.42465753,0,1,1,0,0
A4398,1,26.26849315,0.504109589,2,32.94520548,10.09041096,0,1,0,0,1
A4399,1,26.18356164,3.419178082,1,32.69041096,8.673972603,0,1,0,0,0
A4400,1,26.85479452,3.419178082,2,33.69041096,8.756164384,0,1,0,1,0
A4401,0,26.52054795,3.419178082,2,40.93972603,10.92054795,0,1,0,0,0
A4402,1,25.01917808,2.087671233,1,46.36986301,19.93150685,0,1,0,0,1
A4403,1,23.18082192,0.747945205,0,0,0,0,1,0,0,1
A4404,0,35.86027397,3.419178082,1,45.61369863,24.51780822,0,0,0,0,0
A4405,1,27.93150685,3.419178082,1,54.28767123,28.35068493,0,1,0,0,0
A4406,1,27.35068493,3.334246575,2,36.2739726,3.334246575,0,1,1,0,0
A4407,1,24.85205479,2.002739726,2,33.85753425,11.00821918,0,1,0,0,1
A4408,1,26.93424658,3.002739726,2,34.85753425,12.00821918,0,1,0,0,1
A4409,1,26.26849315,3.419178082,0,0,0,0,1,1,0,0
A4410,1,25.35342466,1.917808219,2,36.85753425,12.25753425,0,1,0,0,1
A4411,1,27.52054795,3.169863014,2,45.86575342,12.26027397,0,1,0,0,1
A4412,1,24.68219178,1.917808219,2,42.44109589,14.59178082,0,1,0,0,1
A4413,1,28.85753425,0.419178082,2,37.02465753,10.09041096,0,1,0,0,1
A4414,1,25.51780822,3.334246575,2,47.44931507,13.42465753,0,1,0,0,0
A4415,0,29.43835616,0.249315068,1,52.45479452,29.18630137,0,1,0,0,1
A4416,0,27.76986301,3.334246575,2,46.11506849,12.50958904,0,1,0,0,0
A4417,1,23.93150685,1.498630137,2,38.2739726,9.923287671,0,1,1,0,1
A4418,1,38.35890411,3.334246575,2,35.2739726,12.42465753,0,1,0,0,0
A4419,1,30.43835616,3.334246575,2,35.2739726,12.42465753,0,1,0,0,0
A4420,1,32.93424658,3.334246575,2,39.27671233,15.17534247,0,1,1,0,0
A4421,1,33.77260274,3.334246575,1,54.62191781,29.43561644,0,0,0,0,0
A4422,1,25.6,3.334246575,2,34.5260274,10.50958904,0,1,0,1,0
A4423,1,30.68493151,2.084931507,2,47.61917808,22.67945205,0,1,0,0,1
A4424,0,30.18356164,1.498630137,2,33.43835616,10.5890411,0,1,0,0,1
A4425,0,34.2739726,3.334246575,2,40.19178082,14.84657534,0,0,0,0,0
A4426,1,31.77260274,3.334246575,1,38.27671233,12.67671233,0,1,1,0,0
A4427,0,30.52328767,3.252054795,1,48.70136986,22.6,0,1,0,0,0
A4428,1,24.43561644,0.252054795,2,43.11506849,12.00821918,0,1,0,0,1
A4429,1,23.51780822,0.167123288,2,36.2739726,11.34246575,0,1,0,0,1
A4430,1,29.35068493,3.252054795,1,55.8739726,25.01369863,0,1,0,1,0
A4431,1,22.76438356,0.084931507,2,33.5260274,9.17260274,0,1,0,0,1
A4432,0,34.77534247,3.252054795,1,55.8739726,25.01369863,0,1,0,1,0
A4433,1,29.35068493,3.167123288,2,32.10410959,7.336986301,0,1,0,0,0
A4434,1,27.43561644,3.167123288,2,33.52328767,12.09041096,0,1,0,1,0
A4435,1,31.69041096,3.167123288,2,49.70136986,24.6,0,1,0,0,0
A4436,0,25.93150685,0.495890411,2,41.27123288,21.01369863,0,1,0,0,1
A4437,1,28.01643836,3.167123288,2,35.77534247,11.42465753,0,1,0,0,0
A4438,1,35.2739726,3.167123288,2,35.60821918,9.336986301,0,1,0,0,0
A4439,1,30.10410959,3.167123288,1,42.44657534,21.68219178,0,1,0,1,0
A4440,0,34.2739726,3.167123288,2,33.69041096,8.756164384,0,1,0,0,0
A4441,1,24.26575342,0.663013699,2,33.60273973,11.08767123,0,1,0,0,1
A4442,1,29.76986301,3.167123288,2,42.19452055,11.09041096,0,1,0,0,0
A4443,1,29.26849315,3.167123288,1,44.61369863,17.42739726,0,1,0,1,0
A4444,1,30.69041096,3.084931507,2,38.10958904,10.59178082,0,1,0,1,0
A4445,1,41.6109589,3.084931507,2,49.70136986,24.6,0,0,0,1,0
A4446,0,29.93424658,3.084931507,2,37.1890411,13.84383562,0,1,0,0,0
A4447,1,24.43287671,3.084931507,2,40.19178082,12.33972603,0,0,0,0,0
A4448,1,30.10410959,3.084931507,2,40.19178082,14.84657534,0,0,0,0,0
A4449,1,38.69589041,3.084931507,2,47.86849315,24.01369863,0,1,0,1,0
A4450,1,28.10136986,3.084931507,2,40.19178082,12.33972603,0,0,0,0,0
A4451,1,26.18356164,3,1,41.19178082,17.59452055,0,1,0,0,0
A4452,1,33.43835616,3,1,36.2739726,9.756164384,0,1,0,0,0
A4453,0,24.6,3,2,36.2739726,13.59178082,0,1,1,0,0
A4454,1,31.60821918,2.835616438,2,39.86027397,13.84383562,0,1,0,0,1
A4455,1,31.10410959,3,2,33.69041096,8.756164384,0,1,0,1,0
A4456,1,28.18630137,1.498630137,2,34.2739726,11.00821918,0,1,0,0,1
A4457,1,27.10136986,3,2,34.1890411,9.169863014,0,1,0,1,0
A4458,0,28.01643836,3,1,32.77260274,9.336986301,0,1,0,0,0
A4459,1,31.52328767,3,2,37.86027397,11.84383562,0,1,0,0,0
A4460,1,28.35068493,3,1,32.77260274,9.336986301,0,1,1,0,0
A4461,0,31.52328767,3,2,35.1890411,8.002739726,0,1,0,0,0
A4462,1,29.18356164,3,2,52.03287671,22.34794521,0,1,1,0,0
A4463,1,27.85205479,2.668493151,2,48.5369863,25.43561644,0,1,1,0,1
A4464,0,33.43835616,2.915068493,2,34.69315068,10.67671233,0,1,0,0,0
A4465,1,27.76986301,2.915068493,2,33.69041096,8.756164384,0,1,0,0,0
A4466,1,30.69041096,2.915068493,2,33.69041096,8.756164384,0,1,0,1,0
A4467,0,25.43287671,2.915068493,2,52.03287671,22.34794521,0,1,0,0,0
A4468,1,30.69041096,2.915068493,2,34.2739726,10.25753425,0,1,0,0,0
A4469,1,38.1890411,2.164383562,0,0,0,0,1,0,0,1
A4470,1,24.93150685,0.495890411,0,0,0,0,1,0,0,1
A4471,1,25.34794521,2.915068493,2,34.35616438,12.33972603,0,1,1,0,0
A4472,1,32.52054795,1.41369863,0,0,0,0,1,0,0,1
A4473,1,28.01643836,2.915068493,2,52.45205479,23.09863014,0,1,1,0,0
A4474,0,29.10136986,2.915068493,0,0,0,0,1,0,1,0
A4475,1,35.35616438,2.915068493,1,41.19178082,17.59452055,0,1,0,0,0
A4476,0,25.76712329,1.331506849,2,33.52328767,9.175342466,0,1,0,0,1
A4477,1,31.52328767,2.838356164,2,36.2739726,3.334246575,0,1,1,1,0
A4478,1,27.43013699,0.410958904,2,33.76986301,11.08767123,0,1,0,0,1
A4479,1,22.67945205,1.336986301,1,36.94246575,11.34246575,0,1,0,0,1
A4480,0,28.10136986,2.915068493,1,42.27945205,11.67671233,0,1,0,0,0
A4481,1,25.18082192,2.915068493,2,46.11506849,12.50958904,0,1,0,0,0
A4482,1,28.52328767,0.580821918,2,35.60547945,4.087671233,0,1,0,0,1
A4483,0,24.84931507,2.589041096,1,54.03835616,28.10136986,0,1,0,0,1
A4484,1,27.52054795,2.838356164,2,37.35616438,10.42465753,0,1,0,1,0
A4485,1,22.92876712,0.334246575,2,37.10684932,12.41917808,0,1,0,0,1
A4486,0,29.76986301,2.838356164,2,40.27671233,14.51232877,0,1,0,0,0
A4487,1,26.26849315,2.838356164,1,36.2739726,9.756164384,0,1,0,0,0
A4488,1,26.01643836,2.838356164,1,38.44383562,12.84383562,0,1,1,1,0
A4489,0,28.68767123,2.838356164,1,48.70136986,22.6,0,1,0,0,0
A4490,1,24.92876712,2.838356164,2,34.5260274,10.50958904,0,1,1,0,0
A4491,1,25.76712329,2.336986301,2,33.02191781,11.5890411,0,1,0,0,1
A4492,1,32.77260274,2.838356164,0,0,0,0,0,0,0,0
A4493,1,25.93150685,2.838356164,2,35.60821918,9.336986301,0,1,1,0,0
A4494,0,25.9369863,2.506849315,2,39.02739726,14.09589041,0,1,0,0,1
A4495,1,30.01917808,2.838356164,2,41.44383562,19.68219178,0,0,0,0,0
A4496,1,26.68767123,2.838356164,2,38.35890411,11.00547945,0,1,0,0,0
A4497,0,24.26849315,1.336986301,2,42.5260274,14.67671233,0,1,0,0,1
A4498,1,25.68219178,2.084931507,2,51.36438356,21.67945205,0,1,0,0,1
A4499,1,26.43013699,0.082191781,2,32.35068493,7.668493151,0,1,0,0,1
A4500,1,28.35068493,2.671232877,2,34.77534247,9.756164384,0,1,0,0,0
A4501,1,21.92876712,0.082191781,2,51.03287671,24.43013699,0,1,0,0,1
A4502,0,28.76986301,2.753424658,2,47.53424658,25.01369863,0,1,0,0,0
A4503,0,25.85753425,1.756164384,2,33.93972603,11.42739726,0,1,0,0,1
A4504,1,26.85479452,2.753424658,2,40.27671233,13.25753425,0,1,0,0,0
A4505,1,25.6,2.671232877,2,34.44109589,10.25753425,0,1,0,0,0
A4506,0,28.68767123,2.753424658,2,43.61369863,15.00821918,0,1,0,0,0
A4507,1,25.26575342,2.753424658,2,52.03287671,22.34794521,0,1,0,0,0
A4508,1,30.93424658,2.753424658,2,39.35890411,14.42739726,0,1,0,0,0
A4509,1,23.2630137,0.167123288,2,53.78356164,12.50410959,0,1,0,0,1
A4510,1,26.85479452,2.671232877,2,30.10410959,6.421917808,0,1,0,1,0
A4511,1,24.76712329,2.671232877,0,0,0,0,1,0,0,0
A4512,1,27.01643836,2.671232877,2,34.5260274,10.50958904,0,1,1,0,0
A4513,0,28.60273973,2.671232877,2,34.9369863,12.42465753,0,1,0,1,0
A4514,1,28.93150685,2.671232877,1,34.86027397,11.75890411,0,1,1,0,0
A4515,1,28.35068493,2.58630137,2,38.77808219,13.00547945,0,1,0,0,0
A4516,1,23.34520548,0.835616438,2,34.43835616,1.498630137,0,1,0,0,1
A4517,1,23.51506849,1.002739726,0,0,0,0,1,0,0,1
A4518,0,23.93150685,1.084931507,1,35.60547945,9.923287671,0,1,0,0,1
A4519,1,23.68219178,1.254794521,2,35.77534247,10.6739726,0,1,0,0,1
A4520,1,26.52054795,2.58630137,2,34.77534247,9.756164384,0,1,0,1,0
A4521,1,24.6,2.58630137,2,38.10958904,10.59178082,0,1,0,0,0
A4522,1,24.09863014,1.084931507,1,36.94246575,11.34246575,0,1,0,0,1
A4523,1,27.35068493,2.58630137,1,37.02191781,8.673972603,0,1,0,0,0
A4524,1,24.76712329,2.58630137,2,34.77534247,12.75890411,0,1,0,0,0
A4525,0,23.43561644,1.504109589,2,33.2739726,11.25753425,0,1,0,0,1
A4526,1,35.35616438,2.58630137,2,37.69315068,15.00821918,0,1,0,0,0
A4527,0,27.60273973,2.58630137,2,30.10410959,6.421917808,0,1,0,0,0
A4528,0,27.01643836,2.58630137,1,53.95068493,25.93150685,0,1,0,0,0
A4529,1,25.43287671,2.504109589,1,47.86849315,22.51780822,0,1,0,0,0
A4530,0,27.26849315,2.504109589,1,37.02191781,8.673972603,0,1,0,0,0
A4531,1,24.76438356,2.169863014,2,35.85753425,2.917808219,0,1,0,0,1
A4532,1,24.92876712,2.58630137,2,34.69315068,12.09041096,0,1,1,0,0
A4533,1,33.10410959,2.58630137,2,39.6109589,13.50958904,0,1,0,0,0
A4534,0,29.60273973,1.835616438,2,40.1890411,10.16986301,0,1,0,0,1
A4535,1,25.51780822,2.254794521,2,47.61917808,13.75890411,0,1,0,0,1
A4536,1,25.6,2.504109589,2,52.03287671,22.34794521,0,1,1,0,0
A4537,0,31.35342466,2.419178082,1,44.86575342,24.76712329,0,1,0,1,0
A4538,1,32.27123288,2.504109589,2,36.9369863,11.84383562,0,1,0,0,0
A4539,1,23.59726027,1.835616438,2,35.85753425,10.67123288,0,1,0,0,1
A4540,1,24.76712329,2.504109589,1,35.9369863,9.673972603,0,1,1,1,0
A4541,0,23.43287671,2.504109589,1,44.02739726,22.51780822,0,0,0,0,0
A4542,0,24.09863014,0.252054795,2,32.68493151,10.17260274,0,1,0,0,1
A4543,1,24.85205479,1.087671233,1,37.02739726,11.42739726,0,1,0,0,1
A4544,1,28.35068493,2.504109589,1,55.53972603,32.27123288,0,1,0,1,0
A4545,0,24.34794521,2.504109589,2,39.52876712,13.09041096,0,1,0,0,0
A4546,1,24.43287671,2.504109589,2,33.69041096,8.756164384,0,1,0,0,0
A4547,1,25.6,2.504109589,2,40.27671233,14.51232877,0,1,0,0,0
A4548,1,26.35068493,2.504109589,2,40.27671233,14.51232877,0,1,0,0,0
A4549,1,25.26575342,2.504109589,1,44.61369863,17.42739726,0,1,0,0,0
A4550,1,23.59726027,0.668493151,1,35.93972603,8.084931507,0,1,0,0,1
A4551,0,24.26849315,0.589041096,2,32.35890411,10.50958904,0,1,0,0,1
A4552,1,24.51780822,2.504109589,2,38.02465753,12.67671233,0,1,0,1,0
A4553,1,27.68767123,2.419178082,1,33.27123288,6.087671233,0,1,0,0,0
A4554,1,30.10410959,2.419178082,2,34.10684932,8.421917808,0,1,0,0,0
A4555,1,24.51780822,2.419178082,2,40.69589041,13.09041096,0,1,0,0,0
A4556,1,24.10136986,1.835616438,2,34.19178082,9.17260274,0,1,0,0,1
A4557,0,24.10136986,0.504109589,0,0,0,0,1,0,0,1
A4558,0,26.76986301,2.419178082,1,35.9369863,9.673972603,0,1,0,0,0
A4559,1,26.43287671,0.835616438,2,31.76986301,10.42191781,0,1,0,0,1
A4560,1,27.01917808,1.583561644,2,38.52328767,13.59178082,0,1,0,0,1
A4561,1,25.26575342,1.668493151,0,0,0,0,1,0,0,1
